unique_id,metric,AutoTiDE,AutoBiTCN,AutoDeepNPTS,AutoLSTM,AutoNHITS,AutoTFT,AutoMLP,AutoNBEATSx,best_model
OT_w1001_exogenous_process_rollcov,mse,0.0677974242392138,0.0682342645012259,0.06897305879872342,0.07985125108707775,0.07964436661384106,0.07606678337681527,0.06973172229525082,0.0739710879374702,AutoTiDE
OT_w1001_exogenous_process_rollcov_inverted,mse,0.0677974242392138,0.0682342645012259,0.06897305879872342,0.07985125108707775,0.07964436661384106,0.07606678337681527,0.06973172229525082,0.0739710879374702,AutoTiDE
OT_w1251_exogenous_process_dtw,mse,0.0677974242392138,0.0682630372133743,0.06920868108049562,0.07985080283459725,0.07933577445792452,0.07582872434580096,0.06979283079762666,0.07377699807770101,AutoTiDE
OT_w1251_exogenous_process_dtw_inverted,mse,0.0677974242392138,0.0682630372133743,0.06920868108049562,0.07985080283459725,0.07933577445792452,0.07582872434580096,0.06979283079762666,0.07377699807770101,AutoTiDE
OT_w1251_exogenous_process_entropy,mse,0.0677974242392138,0.06815504113657408,0.06898005998192865,0.0798501915512669,0.07932344702578803,0.0757661540839433,0.0696655980923719,0.07411193220015645,AutoTiDE
OT_w1251_exogenous_process_entropy_inverted,mse,0.0677974242392138,0.06815504113657408,0.06898005998192865,0.0798501915512669,0.07932344702578803,0.0757661540839433,0.0696655980923719,0.07411193220015645,AutoTiDE
OT_w1251_exogenous_process_farm,mse,0.0677974242392138,0.06822838667152663,0.06901573602788943,0.0798519186439103,0.0798503785833021,0.07599079354378782,0.06972732061558558,0.07400020539047496,AutoTiDE
OT_w1251_exogenous_process_mutual_info,mse,0.0677974242392138,0.06804959592747163,0.06973994095039499,0.07984284751687766,0.07959674501720121,0.0752314558635153,0.06952193552739437,0.07416082289217994,AutoTiDE
OT_w1251_exogenous_process_mutual_info_inverted,mse,0.0677974242392138,0.06804959592747163,0.06973994095039499,0.07984284751687766,0.07959674501720121,0.0752314558635153,0.06952193552739437,0.07416082289217994,AutoTiDE
OT_w1251_exogenous_process_rollcorr,mse,0.0677974242392138,0.06824468165176684,0.06874565756316053,0.07985277303947279,0.0797238826658104,0.07633613223292421,0.06978040549208056,0.07395353167258646,AutoTiDE
OT_w1251_exogenous_process_rollcorr_inverted,mse,0.0677974242392138,0.06824468165176684,0.06874565756316053,0.07985277303947279,0.0797238826658104,0.07633613223292421,0.06978040549208056,0.07395353167258646,AutoTiDE
OT_w1251_exogenous_process_rollcov,mse,0.0677974242392138,0.06822028809319873,0.06891894492027402,0.07985136518883504,0.07987984454512914,0.07600642476892018,0.069752031492678,0.07394903051731838,AutoTiDE
OT_w1251_exogenous_process_rollcov_inverted,mse,0.0677974242392138,0.06822028809319873,0.06891894492027402,0.07985136518883504,0.07987984454512914,0.07600642476892018,0.069752031492678,0.07394903051731838,AutoTiDE
OT_w1501_exogenous_process_dtw,mse,0.0677974242392138,0.06826038997059801,0.06924482620327978,0.07985029040220087,0.0792698739885856,0.07569772548933724,0.06979588461574428,0.07384300691557494,AutoTiDE
OT_w1501_exogenous_process_dtw_inverted,mse,0.0677974242392138,0.06826038997059801,0.06924482620327978,0.07985029040220087,0.0792698739885856,0.07569772548933724,0.06979588461574428,0.07384300691557494,AutoTiDE
OT_w1501_exogenous_process_entropy,mse,0.0677974242392138,0.06815986987748443,0.06907658804129004,0.07985013571223344,0.07956191779634687,0.07606707057247779,0.0697553893229894,0.07396067792364999,AutoTiDE
OT_w1501_exogenous_process_entropy_inverted,mse,0.0677974242392138,0.06815986987748443,0.06907658804129004,0.07985013571223344,0.07956191779634687,0.07606707057247779,0.0697553893229894,0.07396067792364999,AutoTiDE
OT_w1501_exogenous_process_farm,mse,0.0677974242392138,0.06822790064242763,0.06915578373701885,0.07985095952531243,0.07993309313332563,0.07601001640286167,0.06975013956274993,0.07400809781281238,AutoTiDE
OT_w1501_exogenous_process_mutual_info,mse,0.0677974242392138,0.0680840609371593,0.06924956254550992,0.07984571931683065,0.07889675017650968,0.07516949975993127,0.06928700128262526,0.07340168524243791,AutoTiDE
OT_w1501_exogenous_process_mutual_info_inverted,mse,0.0677974242392138,0.0680840609371593,0.06924956254550992,0.07984571931683065,0.07889675017650968,0.07516949975993127,0.06928700128262526,0.07340168524243791,AutoTiDE
OT_w1501_exogenous_process_rollcorr,mse,0.0677974242392138,0.06812241092535867,0.06905999129825557,0.07985176609976677,0.0795331274639081,0.07605930331177864,0.06966419234229398,0.07409268935785346,AutoTiDE
OT_w1501_exogenous_process_rollcorr_inverted,mse,0.0677974242392138,0.06812241092535867,0.06905999129825557,0.07985176609976677,0.0795331274639081,0.07605930331177864,0.06966419234229398,0.07409268935785346,AutoTiDE
