,dataset,horizon,shaping_process,shaping_window,model,metric,value
2,ETTh1,336,pmutual_info,1001,NHITS,rmse,0.3507893590486627
2,ETTh1,336,prollcov,501,NHITS,rmse,0.3507178353330992
2,ETTh1,336,iprollcorr,501,BiTCN,rmse,0.3506877451524653
2,ETTh1,720,prollcorr,501,DeepNPTS,rmse,0.3505925329217222
2,ETTh1,336,prollcov,501,BiTCN,rmse,0.3505464660115185
2,ETTh1,336,ipentropy,751,BiTCN,rmse,0.3502530029383065
2,ETTh1,336,ipentropy,1501,NHITS,rmse,0.3501881342099334
2,ETTh1,336,prollcov,751,NHITS,rmse,0.3501692680743362
2,ETTh1,720,iprollcorr,1001,DeepNPTS,rmse,0.3500981903456522
1,ETTh1,720,iprollcorr,1001,BiTCN,mae,0.3500165406841271
2,ETTh1,336,identity,N/A,BiTCN,rmse,0.3498452407643106
2,ETTh1,720,pmutual_info,1001,DeepNPTS,rmse,0.3497859775131798
2,ETTh1,336,ipmutual_info,751,BiTCN,rmse,0.3497857358157024
2,ETTh1,336,prollcorr,751,NHITS,rmse,0.3495834656471536
2,ETTh1,720,pentropy,751,DeepNPTS,rmse,0.3494843495259939
2,ETTh1,336,iprollcorr,501,NHITS,rmse,0.3494536394177306
2,ETTh1,336,prollcorr,501,NHITS,rmse,0.3494348206304242
2,ETTh1,336,iprollcorr,751,BiTCN,rmse,0.349428842230968
2,ETTh1,720,ipmutual_info,751,DeepNPTS,rmse,0.3493797842931343
2,ETTh1,336,prollcorr,1501,NHITS,rmse,0.3491984353744992
2,ETTh1,336,iprollcov,501,NHITS,rmse,0.3491471389057584
2,ETTh1,336,ipentropy,1251,BiTCN,rmse,0.3491400658727879
2,ETTh1,720,iprollcov,1001,TCN,rmse,0.349129845556068
2,ETTh1,336,ipmutual_info,1501,BiTCN,rmse,0.3488957335458768
2,ETTh1,720,prollcov,501,DeepNPTS,rmse,0.3487439398743345
2,ETTh1,720,prollcov,1251,DeepNPTS,rmse,0.3487393060652078
2,ETTh1,336,prollcorr,501,BiTCN,rmse,0.3486354862603339
2,ETTh1,336,ipentropy,1251,NHITS,rmse,0.3485179564541288
2,ETTh1,720,iprollcorr,1251,DeepNPTS,rmse,0.3485177240759374
2,ETTh1,336,pfarm,1251,NHITS,rmse,0.3483901536777476
2,ETTh1,336,ipentropy,1501,BiTCN,rmse,0.3483230235778837
2,ETTh1,336,ipmutual_info,1501,TFT,rmse,0.348310602293212
2,ETTh1,720,iprollcov,501,DeepNPTS,rmse,0.3481878438721234
2,ETTh1,336,prollcov,1251,NHITS,rmse,0.3481644244871337
2,ETTh1,336,ipentropy,1001,NHITS,rmse,0.3481435488809036
2,ETTh1,336,ipmutual_info,1001,NHITS,rmse,0.3480958860458635
2,ETTh1,336,pmutual_info,1501,BiTCN,rmse,0.348021966144808
2,ETTh1,720,iprollcov,1001,DeepNPTS,rmse,0.3479489356712332
2,ETTh1,720,pmutual_info,1001,BiTCN,rmse,0.3478752031371728
2,ETTh1,336,pmutual_info,1001,BiTCN,rmse,0.3478168662790243
2,ETTh1,336,iprollcov,501,BiTCN,rmse,0.347526018682294
2,ETTh1,336,iprollcorr,751,TFT,rmse,0.3474855149256013
2,ETTh1,336,iprollcov,1251,BiTCN,rmse,0.3474666633362421
2,ETTh1,336,ipentropy,501,NHITS,rmse,0.3473953270324795
2,ETTh1,336,pmutual_info,751,NHITS,rmse,0.3473817274471925
2,ETTh1,336,iprollcov,1001,MLP,rmse,0.3473725612083142
2,ETTh1,336,pfarm,751,NHITS,rmse,0.3473391644874991
2,ETTh1,336,iprollcov,1001,BiTCN,rmse,0.3471377271392715
2,ETTh1,336,iprollcorr,1251,NHITS,rmse,0.3471331219582106
2,ETTh1,720,pentropy,501,DeepNPTS,rmse,0.3470352900792597
2,ETTh1,336,iprollcov,1251,NHITS,rmse,0.3470217143090042
2,ETTh1,336,pmutual_info,1251,NHITS,rmse,0.3470101145904225
2,ETTh1,720,pentropy,1001,DeepNPTS,rmse,0.3468938444397455
2,ETTh1,336,prollcov,1501,NHITS,rmse,0.3468738350123985
2,ETTh1,336,ipentropy,751,NHITS,rmse,0.3467441574791683
2,ETTh1,720,prollcov,1001,TCN,rmse,0.3465780623485063
2,ETTh1,336,iprollcov,1501,BiTCN,rmse,0.3464779692282013
2,ETTh1,336,iprollcov,751,TFT,rmse,0.3464070409190479
2,ETTh1,336,ipmutual_info,1001,BiTCN,rmse,0.346387294822991
2,ETTh1,336,ipmutual_info,501,NHITS,rmse,0.3461333916343896
2,ETTh1,336,pfarm,1501,NHITS,rmse,0.3460924676721387
2,ETTh1,336,pentropy,501,NHITS,rmse,0.3458746266220422
2,ETTh1,336,prollcorr,751,TFT,rmse,0.3458377146590938
2,ETTh1,336,pentropy,1251,NHITS,rmse,0.3458056453172644
1,ETTh1,720,pfarm,1001,BiTCN,mae,0.3455940641205997
2,ETTh1,336,pfarm,1001,NHITS,rmse,0.3455403779736872
2,ETTh1,720,ipmutual_info,1001,TFT,rmse,0.3453669682485954
2,ETTh1,336,identity,N/A,NHITS,rmse,0.3453255638766346
2,ETTh1,336,pmutual_info,501,NHITS,rmse,0.3444185606440671
2,ETTh1,336,pentropy,1001,NHITS,rmse,0.3443821669230936
2,ETTh1,336,ipentropy,1001,BiTCN,rmse,0.3443450172209304
2,ETTh1,336,pentropy,1501,NHITS,rmse,0.344344893805017
2,ETTh1,336,pentropy,501,BiTCN,rmse,0.344070975424183
2,ETTh1,336,pentropy,751,NHITS,rmse,0.3440170795694117
2,ETTh1,336,ipmutual_info,501,TCN,rmse,0.3439379458667372
2,ETTh1,336,ipmutual_info,1251,NHITS,rmse,0.3438909739274325
2,ETTh1,336,pentropy,1001,BiTCN,rmse,0.3437571437728715
2,ETTh1,720,pmutual_info,1501,TFT,rmse,0.3435407445082005
2,ETTh1,720,prollcov,751,TSMixerx,rmse,0.343528781268881
2,ETTh1,336,prollcov,1501,BiTCN,rmse,0.3433059368552988
2,ETTh1,336,iprollcorr,751,NHITS,rmse,0.3432208262685229
2,ETTh1,720,prollcorr,1501,TSMixerx,rmse,0.3431782626042599
2,ETTh1,336,ipmutual_info,751,NHITS,rmse,0.3431150384500197
2,ETTh1,336,iprollcov,751,TCN,rmse,0.3430323127990899
2,ETTh1,336,iprollcov,751,NHITS,rmse,0.3427805319893701
2,ETTh1,336,iprollcov,1001,NHITS,rmse,0.3427490205790794
2,ETTh1,336,prollcorr,1251,TCN,rmse,0.3427249873649366
2,ETTh1,336,iprollcorr,501,TCN,rmse,0.3424547702201679
2,ETTh1,336,pfarm,501,NHITS,rmse,0.3422930104805726
2,ETTh1,336,iprollcorr,1001,NHITS,rmse,0.3421829523493763
0,ETTh1,720,iprollcorr,1251,LSTM,mse,0.3420270960551095
2,ETTh1,720,prollcov,751,TCN,rmse,0.3419902996702008
2,ETTh1,336,pmutual_info,1501,NHITS,rmse,0.3417576820270419
2,ETTh1,336,pmutual_info,501,TCN,rmse,0.3416065871449061
2,ETTh1,336,ipmutual_info,751,TCN,rmse,0.3414731785018854
2,ETTh1,720,ipmutual_info,1251,TCN,rmse,0.3414260152982564
2,ETTh1,336,pmutual_info,751,NBEATSx,rmse,0.3413758217717881
0,ETTh1,720,pfarm,1251,GRU,mse,0.3412815415099337
2,ETTh1,720,pentropy,1251,TCN,rmse,0.3412754713780456
2,ETTh1,336,iprollcov,751,MLP,rmse,0.3412631892648044
2,ETTh1,336,ipentropy,1001,TCN,rmse,0.3412515800109865
2,ETTh1,336,pfarm,501,MLP,rmse,0.3412370526493339
2,ETTh1,720,ipmutual_info,1251,BiTCN,rmse,0.3412285334365729
2,ETTh1,336,iprollcov,501,TCN,rmse,0.3412281072283167
2,ETTh1,720,iprollcov,1251,TSMixerx,rmse,0.3410590289318484
2,ETTh1,336,iprollcorr,1001,TCN,rmse,0.3410348423570288
2,ETTh1,720,pfarm,751,TCN,rmse,0.3410223871094864
2,ETTh1,336,ipentropy,501,TCN,rmse,0.3409223315939745
2,ETTh1,336,iprollcorr,1501,TCN,rmse,0.3408461941019258
2,ETTh1,336,pfarm,1251,TFT,rmse,0.3407972301865121
2,ETTh1,336,prollcov,501,TCN,rmse,0.3407477310095444
2,ETTh1,336,identity,N/A,TCN,rmse,0.3405328899415251
2,ETTh1,336,pentropy,751,TCN,rmse,0.3405082118432911
2,ETTh1,720,iprollcov,1251,TFT,rmse,0.3404702545321096
2,ETTh1,336,ipmutual_info,1501,NHITS,rmse,0.3404521131000646
2,ETTh1,720,iprollcorr,1501,TCN,rmse,0.3404078959301852
2,ETTh1,336,prollcorr,501,TCN,rmse,0.3403633582922802
2,ETTh1,336,iprollcorr,1001,TFT,rmse,0.3403265977060921
2,ETTh1,336,pmutual_info,501,MLP,rmse,0.3402339009247543
2,ETTh1,336,iprollcov,1251,TCN,rmse,0.3402197592075949
2,ETTh1,336,pmutual_info,1251,TCN,rmse,0.3401902749411663
2,ETTh1,336,pentropy,1501,TCN,rmse,0.3400754728419383
2,ETTh1,336,prollcov,751,TCN,rmse,0.3400447711607249
2,ETTh1,336,prollcorr,1251,NBEATSx,rmse,0.3399260107633698
2,ETTh1,336,iprollcorr,751,MLP,rmse,0.3399172279096161
2,ETTh1,336,prollcorr,1251,MLP,rmse,0.3398754332411132
2,ETTh1,336,iprollcov,751,BiTCN,rmse,0.3398717527928723
2,ETTh1,336,ipmutual_info,501,NBEATSx,rmse,0.3398086503997217
2,ETTh1,336,iprollcorr,751,TCN,rmse,0.3397810142884167
2,ETTh1,336,pfarm,1251,TCN,rmse,0.3397605778300678
2,ETTh1,336,pfarm,501,TCN,rmse,0.3397232115831753
2,ETTh1,336,iprollcorr,1251,TCN,rmse,0.3396853663550456
2,ETTh1,336,prollcorr,751,NBEATSx,rmse,0.3396567474463187
2,ETTh1,336,ipmutual_info,1501,TCN,rmse,0.3395673328656252
2,ETTh1,336,ipmutual_info,1251,TFT,rmse,0.3395455739271268
2,ETTh1,336,prollcorr,1501,TCN,rmse,0.3395249482524465
2,ETTh1,336,prollcov,1251,TCN,rmse,0.3394984761707081
2,ETTh1,336,pfarm,1001,TCN,rmse,0.3394217466710588
2,ETTh1,720,ipmutual_info,751,TCN,rmse,0.3394065969020512
2,ETTh1,192,prollcorr,1501,LSTM,rmse,0.3392006013214579
2,ETTh1,336,prollcov,501,NBEATSx,rmse,0.3391963875080938
2,ETTh1,336,prollcov,751,NBEATSx,rmse,0.3391947367243585
2,ETTh1,720,prollcorr,1501,TCN,rmse,0.3391507106128015
1,ETTh1,720,ipmutual_info,1501,BiTCN,mae,0.3391314218739046
2,ETTh1,336,prollcov,1251,TFT,rmse,0.3390977143148729
2,ETTh1,336,pmutual_info,1001,MLP,rmse,0.3390725053215566
0,ETTh1,720,iprollcov,751,GRU,mse,0.339048236094135
2,ETTh1,336,pmutual_info,751,TCN,rmse,0.3390351864843329
2,ETTh1,336,pmutual_info,501,NBEATSx,rmse,0.339031023926424
2,ETTh1,336,pentropy,751,NBEATSx,rmse,0.3390149900828353
2,ETTh1,720,pfarm,1001,TCN,rmse,0.3389511480623392
2,ETTh1,720,prollcorr,501,TCN,rmse,0.3388720713869317
2,ETTh1,336,prollcov,1001,TCN,rmse,0.3388430554835515
2,ETTh1,336,ipmutual_info,1001,NBEATSx,rmse,0.3388377906744491
2,ETTh1,720,pfarm,501,TCN,rmse,0.3387597421164389
2,ETTh1,336,prollcov,751,TSMixerx,rmse,0.3387472878762124
2,ETTh1,336,pentropy,1501,TSMixerx,rmse,0.3387357416007925
2,ETTh1,336,pentropy,1001,TCN,rmse,0.3387350633420428
2,ETTh1,336,pfarm,501,TSMixerx,rmse,0.3387305126831787
2,ETTh1,336,iprollcov,1251,TSMixerx,rmse,0.3387243812772992
2,ETTh1,336,ipmutual_info,501,TSMixerx,rmse,0.3387195652052181
2,ETTh1,336,ipentropy,751,TSMixerx,rmse,0.3387061049500817
2,ETTh1,336,pmutual_info,751,TSMixerx,rmse,0.3387056258001914
2,ETTh1,336,iprollcov,1501,TSMixerx,rmse,0.3387052055366246
2,ETTh1,336,iprollcorr,1501,TSMixerx,rmse,0.3387013253521538
2,ETTh1,336,prollcorr,1001,TSMixerx,rmse,0.3387010749389383
2,ETTh1,336,ipmutual_info,1501,TSMixerx,rmse,0.3386961323390893
2,ETTh1,336,pmutual_info,1001,TSMixerx,rmse,0.3386948383918316
2,ETTh1,720,ipmutual_info,751,TSMixerx,rmse,0.3386896172039378
2,ETTh1,336,pmutual_info,1251,TSMixerx,rmse,0.3386844815010024
2,ETTh1,336,pentropy,751,TSMixerx,rmse,0.3386835646467721
2,ETTh1,336,ipentropy,1501,TCN,rmse,0.3386812933895208
2,ETTh1,336,iprollcorr,1251,TSMixerx,rmse,0.3386671949008573
2,ETTh1,336,ipentropy,1501,TSMixerx,rmse,0.3386615755457899
2,ETTh1,336,pentropy,501,TSMixerx,rmse,0.338639961915787
2,ETTh1,336,iprollcorr,1001,TSMixerx,rmse,0.3386395192114423
2,ETTh1,336,prollcov,1001,TSMixerx,rmse,0.3386371454806757
2,ETTh1,336,ipentropy,1001,TSMixerx,rmse,0.3386020304263632
2,ETTh1,336,pmutual_info,501,TSMixerx,rmse,0.3385978455122269
2,ETTh1,336,pentropy,1251,NBEATSx,rmse,0.3385779935635307
2,ETTh1,336,ipentropy,501,TSMixerx,rmse,0.3385662742177957
0,ETTh1,720,iprollcov,1001,GRU,mse,0.3385304680329128
2,ETTh1,336,iprollcorr,501,TSMixerx,rmse,0.3385252374014755
2,ETTh1,720,pmutual_info,751,TCN,rmse,0.3385143128360238
2,ETTh1,336,prollcov,1501,TSMixerx,rmse,0.3385100647488311
2,ETTh1,336,prollcov,1501,TCN,rmse,0.3385023217940242
2,ETTh1,336,prollcorr,751,TSMixerx,rmse,0.3385007736658721
2,ETTh1,336,pentropy,1501,NBEATSx,rmse,0.3385003079817367
2,ETTh1,336,prollcov,1251,TSMixerx,rmse,0.3384988828106202
2,ETTh1,336,ipentropy,1251,TCN,rmse,0.3384882757282831
2,ETTh1,336,prollcorr,501,TSMixerx,rmse,0.3384764822142945
2,ETTh1,336,pfarm,1501,TSMixerx,rmse,0.3384709974443236
2,ETTh1,336,pfarm,1001,TSMixerx,rmse,0.3384639577448335
2,ETTh1,336,iprollcov,501,TSMixerx,rmse,0.338462536294585
2,ETTh1,336,ipmutual_info,1001,TCN,rmse,0.3384345360143509
2,ETTh1,336,ipmutual_info,751,TSMixerx,rmse,0.3384285342573421
2,ETTh1,336,iprollcov,1501,TCN,rmse,0.3384207628241508
2,ETTh1,336,pfarm,1501,TCN,rmse,0.3384134386480947
2,ETTh1,336,ipmutual_info,1001,TSMixerx,rmse,0.3384107193952714
2,ETTh1,336,pfarm,1251,TSMixerx,rmse,0.338408465241332
2,ETTh1,336,iprollcorr,751,TSMixerx,rmse,0.3384069295387074
2,ETTh1,336,iprollcov,1001,TSMixerx,rmse,0.3384065638343651
2,ETTh1,336,prollcorr,1501,TSMixerx,rmse,0.3383994741511906
2,ETTh1,336,iprollcov,751,TSMixerx,rmse,0.3383948757287831
2,ETTh1,336,ipmutual_info,1251,TCN,rmse,0.3383770041341123
2,ETTh1,720,ipentropy,751,TCN,rmse,0.3383688223793029
2,ETTh1,336,prollcov,501,TSMixerx,rmse,0.3383678690056083
2,ETTh1,336,ipentropy,751,TCN,rmse,0.3383498609064501
2,ETTh1,720,prollcov,1001,TSMixerx,rmse,0.3383472322334666
2,ETTh1,336,pentropy,501,TCN,rmse,0.3383408709305215
2,ETTh1,336,prollcorr,751,TCN,rmse,0.3383370050305808
2,ETTh1,336,pentropy,1251,TCN,rmse,0.3382872487760075
2,ETTh1,336,pfarm,1251,NBEATSx,rmse,0.3382745146038021
2,ETTh1,336,pfarm,751,TCN,rmse,0.3382733052967179
2,ETTh1,336,pentropy,1001,TSMixerx,rmse,0.3382512378507865
2,ETTh1,336,pmutual_info,1501,TSMixerx,rmse,0.3382404198614439
2,ETTh1,336,iprollcov,1001,TCN,rmse,0.3382314528493921
2,ETTh1,720,ipentropy,1251,TCN,rmse,0.3382223600833643
2,ETTh1,336,prollcov,1251,NBEATSx,rmse,0.3382159864899186
2,ETTh1,336,prollcorr,1001,TCN,rmse,0.3382111701280162
2,ETTh1,336,pentropy,501,NBEATSx,rmse,0.3381802345660026
2,ETTh1,336,pentropy,1251,TSMixerx,rmse,0.3381641510318098
2,ETTh1,720,prollcov,1501,TCN,rmse,0.3381366169184333
2,ETTh1,336,ipmutual_info,1251,TSMixerx,rmse,0.3381292356269357
2,ETTh1,336,pmutual_info,1001,TCN,rmse,0.3381281963426356
2,ETTh1,336,iprollcorr,1501,NBEATSx,rmse,0.3380913053852722
2,ETTh1,720,ipentropy,1001,TSMixerx,rmse,0.3380874668425511
2,ETTh1,336,pfarm,751,TSMixerx,rmse,0.3380849173642443
2,ETTh1,336,ipentropy,1251,TSMixerx,rmse,0.3380802999881951
2,ETTh1,336,prollcorr,1251,TSMixerx,rmse,0.338058104202904
2,ETTh1,336,identity,N/A,TSMixerx,rmse,0.338042642751303
2,ETTh1,720,prollcorr,1001,TCN,rmse,0.3377999872196138
2,ETTh1,336,ipmutual_info,751,NBEATSx,rmse,0.3377595910422292
2,ETTh1,336,ipmutual_info,1501,NBEATSx,rmse,0.3376312265658758
2,ETTh1,720,iprollcov,501,TCN,rmse,0.3375256040777918
2,ETTh1,720,prollcov,501,TCN,rmse,0.3374560275380928
2,ETTh1,720,pmutual_info,1251,TSMixerx,rmse,0.3374507457893554
2,ETTh1,336,pfarm,1001,NBEATSx,rmse,0.3374141049898733
2,ETTh1,336,iprollcov,1001,NBEATSx,rmse,0.3373405337587436
2,ETTh1,336,prollcorr,1501,NBEATSx,rmse,0.3372659300619823
2,ETTh1,336,ipentropy,1251,MLP,rmse,0.3372421897150993
2,ETTh1,336,pfarm,751,NBEATSx,rmse,0.3372181613306785
2,ETTh1,720,prollcov,1251,TCN,rmse,0.33711879591603
2,ETTh1,336,pmutual_info,1001,NBEATSx,rmse,0.3370804572454717
2,ETTh1,336,ipentropy,1501,NBEATSx,rmse,0.3370265237580855
2,ETTh1,336,prollcorr,501,TFT,rmse,0.3370093148539924
2,ETTh1,336,prollcov,1251,MLP,rmse,0.3370053219486844
2,ETTh1,720,iprollcorr,751,TCN,rmse,0.3368898930880937
2,ETTh1,336,prollcov,1001,NBEATSx,rmse,0.3368262312701258
2,ETTh1,720,prollcorr,1251,TCN,rmse,0.3368216332395149
2,ETTh1,336,iprollcorr,1001,NBEATSx,rmse,0.3367818892475238
2,ETTh1,336,ipentropy,1251,NBEATSx,rmse,0.3367401251908641
2,ETTh1,336,pentropy,1001,TFT,rmse,0.336677310725137
2,ETTh1,720,pmutual_info,1251,TCN,rmse,0.3366675986981277
2,ETTh1,336,ipmutual_info,501,BiTCN,rmse,0.3366653945885933
2,ETTh1,720,iprollcov,751,TCN,rmse,0.3366617405263615
2,ETTh1,720,iprollcov,501,TSMixerx,rmse,0.3366557890698003
2,ETTh1,720,iprollcorr,501,TCN,rmse,0.3366453347890083
2,ETTh1,720,ipentropy,1501,TCN,rmse,0.3366295736117708
2,ETTh1,336,pmutual_info,1501,TFT,rmse,0.336611648938611
2,ETTh1,336,pfarm,1501,NBEATSx,rmse,0.3366087375829392
2,ETTh1,336,ipmutual_info,751,TFT,rmse,0.3366084424949067
2,ETTh1,336,pentropy,1501,MLP,rmse,0.3365955489701029
2,ETTh1,336,iprollcov,1501,NBEATSx,rmse,0.3365891722512598
2,ETTh1,336,pfarm,751,MLP,rmse,0.336520453791374
2,ETTh1,336,identity,N/A,NBEATSx,rmse,0.3365107326740251
2,ETTh1,336,pmutual_info,1251,NBEATSx,rmse,0.3365054483296069
2,ETTh1,336,pfarm,751,BiTCN,rmse,0.336493396060961
2,ETTh1,336,pmutual_info,1251,BiTCN,rmse,0.3364700292140798
2,ETTh1,720,pentropy,1001,TSMixerx,rmse,0.3363764388485982
2,ETTh1,720,pentropy,1501,TCN,rmse,0.3362987573578212
2,ETTh1,336,iprollcorr,1501,MLP,rmse,0.336210333860618
2,ETTh1,720,ipentropy,1001,TCN,rmse,0.3361915759011368
2,ETTh1,720,ipentropy,501,TCN,rmse,0.3361675271678002
2,ETTh1,336,iprollcorr,1251,MLP,rmse,0.3361561508682196
2,ETTh1,336,iprollcorr,1251,NBEATSx,rmse,0.3361271986554139
2,ETTh1,336,prollcov,1001,MLP,rmse,0.3361229276315211
2,ETTh1,336,iprollcov,1251,NBEATSx,rmse,0.3361074897790029
2,ETTh1,720,ipentropy,751,TSMixerx,rmse,0.3360443975152808
2,ETTh1,336,iprollcorr,501,NBEATSx,rmse,0.3360405454841237
2,ETTh1,336,iprollcov,1501,MLP,rmse,0.3360164280638992
1,ETTh1,720,ipentropy,1501,NBEATSx,mae,0.3360155901481981
2,ETTh1,336,pentropy,751,MLP,rmse,0.3358876235293948
2,ETTh1,336,pentropy,1251,MLP,rmse,0.3358782243629268
2,ETTh1,336,pfarm,501,TFT,rmse,0.3358758231190633
2,ETTh1,336,iprollcov,501,NBEATSx,rmse,0.3358700942760002
2,ETTh1,720,prollcorr,751,TCN,rmse,0.3358570423628682
2,ETTh1,720,iprollcov,1251,TCN,rmse,0.3358488617234366
2,ETTh1,336,ipmutual_info,751,MLP,rmse,0.3357702531146183
2,ETTh1,720,prollcov,501,TFT,rmse,0.3357530716155962
2,ETTh1,336,prollcov,1501,MLP,rmse,0.3357068118990597
2,ETTh1,720,ipentropy,1501,TSMixerx,rmse,0.3357066607067106
2,ETTh1,336,iprollcov,1251,MLP,rmse,0.3357032472730722
2,ETTh1,336,iprollcorr,1001,BiTCN,rmse,0.335692094855173
2,ETTh1,336,prollcorr,501,NBEATSx,rmse,0.3356664078995494
2,ETTh1,336,prollcov,751,MLP,rmse,0.3356634853633027
2,ETTh1,720,iprollcorr,1001,TSMixerx,rmse,0.3355597952747758
2,ETTh1,336,ipentropy,751,MLP,rmse,0.3354895986676845
2,ETTh1,720,ipmutual_info,501,TCN,rmse,0.3354575809425857
2,ETTh1,720,ipentropy,1501,TFT,rmse,0.3354353838657365
2,ETTh1,720,iprollcorr,1251,TSMixerx,rmse,0.3354309642365092
2,ETTh1,336,ipmutual_info,1251,MLP,rmse,0.335380743982304
0,ETTh1,720,pmutual_info,1001,GRU,mse,0.3353715147004476
1,ETTh1,720,pentropy,1501,BiTCN,mae,0.3353205792779873
2,ETTh1,720,iprollcorr,751,TSMixerx,rmse,0.3353184018112801
2,ETTh1,336,pentropy,1001,NBEATSx,rmse,0.3353005351762221
2,ETTh1,720,iprollcov,1001,TFT,rmse,0.335292502158226
2,ETTh1,720,prollcorr,1001,TSMixerx,rmse,0.335264842915205
2,ETTh1,336,prollcorr,1001,NBEATSx,rmse,0.3352257021771639
2,ETTh1,336,ipmutual_info,1251,BiTCN,rmse,0.3351693785646307
2,ETTh1,336,pfarm,501,NBEATSx,rmse,0.3351378550867122
2,ETTh1,192,pentropy,1251,LSTM,rmse,0.3351273599058722
2,ETTh1,336,ipentropy,751,NBEATSx,rmse,0.335098835825846
2,ETTh1,720,pmutual_info,1501,TCN,rmse,0.3350732146939404
2,ETTh1,720,ipmutual_info,1251,TSMixerx,rmse,0.3350717929031001
2,ETTh1,336,ipentropy,501,NBEATSx,rmse,0.3350402025944277
2,ETTh1,336,prollcov,1251,BiTCN,rmse,0.3350389362990805
2,ETTh1,336,iprollcorr,1501,TFT,rmse,0.3348748452745589
2,ETTh1,336,pmutual_info,1501,TCN,rmse,0.3348038397976774
2,ETTh1,336,ipentropy,1001,NBEATSx,rmse,0.3347871874113324
2,ETTh1,336,pfarm,1251,MLP,rmse,0.3347815038204098
2,ETTh1,336,pmutual_info,1501,NBEATSx,rmse,0.3347186412240524
2,ETTh1,336,prollcorr,1001,TFT,rmse,0.3346003078859437
2,ETTh1,720,iprollcov,1001,TSMixerx,rmse,0.3345600241606669
2,ETTh1,336,iprollcov,751,NBEATSx,rmse,0.3344715281576682
2,ETTh1,720,pfarm,1251,TSMixerx,rmse,0.3344471513041656
2,ETTh1,720,prollcorr,1251,TSMixerx,rmse,0.3344289099178931
2,ETTh1,720,pfarm,1501,TFT,rmse,0.3343836356743807
2,ETTh1,336,prollcov,501,MLP,rmse,0.3343492176516685
2,ETTh1,336,pentropy,751,BiTCN,rmse,0.3343155142083285
2,ETTh1,336,pfarm,1001,MLP,rmse,0.3342885281348766
2,ETTh1,336,iprollcorr,751,NBEATSx,rmse,0.3341338039109074
2,ETTh1,336,iprollcorr,1501,BiTCN,rmse,0.3340403834194586
2,ETTh1,336,prollcorr,1501,MLP,rmse,0.3339957551507952
2,ETTh1,720,ipentropy,751,TFT,rmse,0.3339927967566481
2,ETTh1,720,pentropy,1251,TFT,rmse,0.3339823776757176
2,ETTh1,720,ipmutual_info,501,TSMixerx,rmse,0.3339680440881393
2,ETTh1,336,iprollcov,1251,TFT,rmse,0.3339206148900721
2,ETTh1,336,prollcov,751,TFT,rmse,0.3339097179007838
2,ETTh1,720,pentropy,1251,TSMixerx,rmse,0.3338747606146642
2,ETTh1,336,ipentropy,1001,TFT,rmse,0.3338443005290446
2,ETTh1,336,ipmutual_info,1001,MLP,rmse,0.3337837586356926
2,ETTh1,336,iprollcov,501,MLP,rmse,0.3337832556477667
2,ETTh1,336,ipentropy,1501,MLP,rmse,0.3337174876374187
2,ETTh1,336,prollcov,1501,NBEATSx,rmse,0.333717344644676
2,ETTh1,336,pfarm,1501,TFT,rmse,0.3337052459362786
2,ETTh1,336,ipmutual_info,501,TFT,rmse,0.3337021364947635
2,ETTh1,720,iprollcorr,1251,TCN,rmse,0.3336900120719421
2,ETTh1,336,ipentropy,1001,MLP,rmse,0.333624993266074
2,ETTh1,720,pmutual_info,501,TFT,rmse,0.3336191786700672
2,ETTh1,720,iprollcorr,1001,TCN,rmse,0.3336189377205686
2,ETTh1,720,pfarm,1251,TFT,rmse,0.3335855682064949
2,ETTh1,336,pentropy,501,TFT,rmse,0.3335690458250064
2,ETTh1,336,identity,N/A,MLP,rmse,0.3334891354286931
2,ETTh1,336,pmutual_info,1251,MLP,rmse,0.3334625295100629
2,ETTh1,336,iprollcorr,1001,MLP,rmse,0.3334395816566921
2,ETTh1,720,pmutual_info,1001,TCN,rmse,0.3333840483504126
2,ETTh1,336,ipmutual_info,1501,MLP,rmse,0.3333751204421138
2,ETTh1,336,pfarm,1001,BiTCN,rmse,0.3333644705353598
2,ETTh1,192,pmutual_info,1501,TSMixerx,rmse,0.3333398499058391
2,ETTh1,720,pentropy,751,TFT,rmse,0.3333137044839748
2,ETTh1,720,iprollcov,501,TFT,rmse,0.3332986268444723
2,ETTh1,720,ipmutual_info,1501,TCN,rmse,0.3332842027150015
2,ETTh1,336,prollcorr,1501,TFT,rmse,0.3332808946548173
2,ETTh1,720,ipmutual_info,1001,TCN,rmse,0.3332563774758809
2,ETTh1,720,pentropy,751,TCN,rmse,0.3332209720774002
2,ETTh1,720,pentropy,1501,TFT,rmse,0.3332176227056815
2,ETTh1,720,pfarm,1251,TCN,rmse,0.3331613496767369
2,ETTh1,720,pentropy,1001,TCN,rmse,0.3330818769211008
2,ETTh1,720,identity,N/A,TCN,rmse,0.3330401281939851
2,ETTh1,336,pmutual_info,501,TFT,rmse,0.3330141288080578
2,ETTh1,720,pfarm,1501,TCN,rmse,0.3329959258864137
2,ETTh1,720,iprollcov,1501,TFT,rmse,0.3329831744072028
2,ETTh1,720,pmutual_info,501,TCN,rmse,0.3329623506162374
2,ETTh1,720,pentropy,501,TCN,rmse,0.3328411043133357
2,ETTh1,336,pmutual_info,751,TFT,rmse,0.3327487542094097
2,ETTh1,336,pfarm,751,TFT,rmse,0.3327466653189558
2,ETTh1,336,iprollcorr,501,TFT,rmse,0.3327147455727283
